trade_date,symbol,company_name,sector,open_price,high_price,low_price,close_price,volume,market_cap,exchange
2022-02-15,PHRM,PharmaLife,Pharma,-439.17,442.49,437.96,441.56,227780.0,20357399770,NSE
2022-02-16,PHRM,PharmaLife,Pharma,443.96,444.52,441.45,441.76,658511.0,24217017574,NSE
2022-02-17,PHRM,PharmaLife,Pharma,439.62,444.61,435.65,443.49,355170.0,33877242447,NSE
2022-02-18,PHRM,PharmaLife,Pharma,444.04,446.24,438.06,,661000.0,12720637933,NSE
2022-02-21,PHRM,PharmaLife,Pharma,442.77,444.33,441.25,444.22,,6407633783,NSE
2022-02-22,PHRM,PharmaLife,Pharma,441.19,448.84,438.47,447.79,316619.0,11014933860,NSE
2022-02-23,PHRM,PharmaLife,Pharma,449.54,452.11,448.37,449.5,656720.0,20016018922,NSE
2022-02-24,PHRM,PharmaLife,Pharma,452.67,459.46,447.04,458.22,182696.0,40857303094,NSE
2022-02-25,PHRM,PharmaLife,Pharma,457.79,458.29,455.58,456.64,470388.0,7657218780,NSE
2022-02-28,PHRM,PharmaLife,Pharma,458.39,463.25,454.79,462.35,887769.0,11142669986,NSE
2022-03-01,PHRM,PharmaLife,Pharma,461.67,471.64,460.94,470.89,358275.0,48318817743,NSE
2022-03-02,PHRM,PharmaLife,Pharma,471.61,478.03,471.13,473.27,713189.0,45747829687,NSE
2022-03-03,PHRM,PharmaLife,Pharma,473.19,478.41,469.9,478.32,206180.0,23811230279,NSE
2022-03-04,PHRM,PharmaLife,Pharma,479.18,481.61,474.3,475.96,792085.0,36095495343,NSE
2022-03-07,PHRM,PharmaLife,Pharma,477.05,483.05,475.78,482.08,671161.0,33323167605,NSE
2022-03-08,PHRM,PharmaLife,Pharma,483.03,484.83,478.19,483.43,459782.0,21810985583,NSE
2022-03-09,PHRM,PharmaLife,Pharma,483.66,485.98,479.18,479.48,367268.0,10396303208,NSE
2022-03-10,PHRM,PharmaLife,Pharma,479.54,481.57,472.26,473.52,209935.0,38056507246,NSE
2022-03-11,PHRM,PharmaLife,Pharma,474.63,476.18,470.93,471.38,451023.0,26127142177,NSE
2022-03-14,PHRM,PharmaLife,Pharma,469.99,476.05,469.02,471.73,230484.0,18045848986,NSE
2022-03-15,PHRM,PharmaLife,Pharma,475.32,477.42,471.35,477.08,324388.0,22215399561,NSE
2022-03-16,PHRM,PharmaLife,Pharma,472.41,473.21,467.43,469.15,633840.0,13041735631,NSE
2022-03-17,PHRM,PharmaLife,Pharma,470.9,472.9,466.63,467.44,221696.0,20371737841,NSE
2022-03-18,PHRM,PharmaLife,Pharma,469.86,470.11,464.75,465.73,703292.0,45423207596,NSE
2022-03-21,PHRM,PharmaLife,Pharma,467.84,467.93,464.74,465.75,828941.0,47349524570,NSE
2022-03-22,PHRM,PharmaLife,Pharma,466.84,470.81,466.0,470.39,,14335972133,NSE
2022-03-23,PHRM,PharmaLife,Pharma,469.69,470.29,469.4,469.79,743475.0,37251542993,NSE
2022-03-24,PHRM,PharmaLife,Pharma,469.83,471.17,463.4,463.76,467635.0,20921065234,NSE
2022-03-25,PHRM,PharmaLife,Pharma,465.77,469.24,465.05,465.77,575712.0,11403624369,NSE
2022-03-28,PHRM,PharmaLife,Pharma,465.37,472.48,465.28,468.34,,34926624434,NSE
2022-03-29,PHRM,PharmaLife,Pharma,469.37,469.51,465.47,466.72,210790.0,34023494738,NSE
2022-03-30,PHRM,PharmaLife,Pharma,465.26,466.68,462.26,463.63,136820.0,23052155879,NSE
2022-03-31,PHRM,PharmaLife,Pharma,462.16,465.69,456.62,458.54,168163.0,37243423842,NSE
2022-04-01,PHRM,PharmaLife,Pharma,454.82,455.31,451.12,451.76,476590.0,43490640394,NSE
2022-04-04,PHRM,PharmaLife,Pharma,448.78,455.07,447.82,453.42,897946.0,37104435284,NSE
2022-04-05,PHRM,PharmaLife,Pharma,456.13,458.84,453.01,,108838.0,7598639290,NSE
2022-04-06,PHRM,PharmaLife,Pharma,455.62,456.88,450.92,452.25,302376.0,13689543722,NSE
2022-04-07,PHRM,PharmaLife,Pharma,453.26,457.93,453.02,455.17,274964.0,9165639114,NSE
2022-04-08,PHRM,PharmaLife,Pharma,455.7,456.33,452.34,453.95,343944.0,13136552191,NSE
2022-04-11,PHRM,PharmaLife,Pharma,453.89,457.56,452.94,454.79,584258.0,5575313061,NSE
2022-04-12,PHRM,PharmaLife,Pharma,455.19,456.53,450.7,451.36,,25204189715,NSE
2022-04-13,PHRM,PharmaLife,Pharma,453.93,457.75,450.53,454.11,351865.0,42968321322,NSE
2022-04-14,PHRM,PharmaLife,Pharma,455.59,456.46,453.08,453.3,746054.0,10624544775,NSE
2022-04-15,PHRM,PharmaLife,Pharma,452.97,454.7,452.55,452.59,390505.0,6999805893,NSE
2022-04-18,PHRM,PharmaLife,Pharma,451.42,452.06,449.47,449.93,880569.0,47663206486,NSE
2022-04-19,PHRM,PharmaLife,Pharma,451.77,453.82,448.18,451.25,620103.0,25796153937,NSE
2022-04-20,PHRM,PharmaLife,Pharma,452.96,455.75,451.23,455.1,,20777343125,NSE
2022-04-21,PHRM,PharmaLife,Pharma,455.28,460.45,454.56,459.22,752064.0,5221696347,NSE
2022-04-22,PHRM,PharmaLife,Pharma,461.01,461.59,460.06,461.38,820940.0,19523356740,NSE
2022-04-25,PHRM,PharmaLife,Pharma,-461.71,467.47,461.0,,570444.0,5729436734,NSE
2022-04-26,PHRM,PharmaLife,Pharma,462.57,467.96,460.34,467.66,,29028438575,NSE
2022-04-27,PHRM,PharmaLife,Pharma,470.26,471.64,464.55,468.14,534220.0,16688503107,NSE
2022-04-28,PHRM,PharmaLife,Pharma,469.29,470.79,461.62,462.8,670112.0,7505651251,NSE
2022-04-29,PHRM,PharmaLife,Pharma,464.24,464.51,459.89,,131483.0,9552375413,NSE
2022-05-02,PHRM,PharmaLife,Pharma,461.7,463.77,461.22,462.77,690438.0,9147636412,NSE
2022-05-03,PHRM,PharmaLife,Pharma,459.84,465.39,458.25,,193821.0,8344458177,NSE
2022-05-04,PHRM,PharmaLife,Pharma,465.35,466.07,458.26,462.05,314112.0,45289691261,NSE
2022-05-05,PHRM,PharmaLife,Pharma,468.33,470.41,465.26,,786907.0,36739153585,NSE
2022-05-06,PHRM,PharmaLife,Pharma,464.04,471.59,462.02,471.47,366218.0,25501914644,NSE
2022-05-09,PHRM,PharmaLife,Pharma,471.19,471.27,460.65,462.29,216349.0,16035830084,NSE
2022-05-10,PHRM,PharmaLife,Pharma,462.22,463.27,459.87,461.08,106594.0,24133169486,NSE
2022-05-11,PHRM,PharmaLife,Pharma,457.76,462.99,455.09,458.11,251728.0,21428475656,NSE
2022-05-12,PHRM,PharmaLife,Pharma,457.94,467.92,456.92,465.71,238144.0,27263680792,NSE
2022-05-13,PHRM,PharmaLife,Pharma,466.12,467.62,465.97,466.11,,15060193052,NSE
2022-05-16,PHRM,PharmaLife,Pharma,465.56,467.5,463.0,466.01,248809.0,43727795929,NSE
2022-05-17,PHRM,PharmaLife,Pharma,465.92,472.95,465.26,472.78,597507.0,17383687502,NSE
2022-05-18,PHRM,PharmaLife,Pharma,-474.29,478.03,473.65,473.66,541100.0,27991484964,NSE
2022-05-19,PHRM,PharmaLife,Pharma,475.06,476.07,471.49,472.04,182735.0,37863138439,NSE
2022-05-20,PHRM,PharmaLife,Pharma,471.93,473.2,469.36,469.92,810019.0,22755122191,NSE
2022-05-23,PHRM,PharmaLife,Pharma,471.18,471.75,470.59,470.67,666283.0,10801451009,NSE
2022-05-24,PHRM,PharmaLife,Pharma,470.87,470.9,464.67,470.07,799835.0,26949173121,NSE
2022-05-25,PHRM,PharmaLife,Pharma,470.69,474.15,470.16,473.27,195335.0,41206003289,NSE
2022-05-26,PHRM,PharmaLife,Pharma,475.86,477.97,474.03,474.69,868089.0,23956370208,NSE
2022-05-27,PHRM,PharmaLife,Pharma,472.77,476.44,471.7,474.24,638648.0,33666606808,NSE
2022-05-30,PHRM,PharmaLife,Pharma,471.85,474.71,464.92,470.57,110141.0,41508080526,NSE
2022-05-31,PHRM,PharmaLife,Pharma,467.26,469.59,465.19,467.3,,21102697557,NSE
2022-06-01,PHRM,PharmaLife,Pharma,469.0,471.71,465.91,467.74,691978.0,44125156881,NSE
2022-06-02,PHRM,PharmaLife,Pharma,468.16,469.73,466.34,,236974.0,31138114529,NSE
2022-06-03,PHRM,PharmaLife,Pharma,470.21,477.23,469.9,475.46,861370.0,42641485490,NSE
2022-06-06,PHRM,PharmaLife,Pharma,475.17,475.3,473.15,475.04,311392.0,45342791541,NSE
2022-06-07,PHRM,PharmaLife,Pharma,473.55,476.02,469.24,470.16,441872.0,22092455489,NSE
2022-06-08,PHRM,PharmaLife,Pharma,467.64,468.3,462.59,465.7,570860.0,39527554308,NSE
2022-06-09,PHRM,PharmaLife,Pharma,467.54,473.77,465.65,472.13,530145.0,23548078840,NSE
2022-06-10,PHRM,PharmaLife,Pharma,470.76,472.74,469.54,469.96,276341.0,18600012692,NSE
2022-06-13,PHRM,PharmaLife,Pharma,471.33,474.49,469.05,471.87,255592.0,8720386258,NSE
2022-06-14,PHRM,PharmaLife,Pharma,472.87,473.06,466.4,467.88,898346.0,5935461091,NSE
2022-06-15,PHRM,PharmaLife,Pharma,-467.45,471.57,464.12,469.65,360746.0,25586978454,NSE
2022-06-16,PHRM,PharmaLife,Pharma,470.77,479.74,468.32,477.74,722585.0,44132434401,NSE
2022-06-17,PHRM,PharmaLife,Pharma,477.83,480.09,472.46,,695725.0,13586809254,NSE
2022-06-20,PHRM,PharmaLife,Pharma,476.93,480.32,469.99,471.68,124266.0,31166423742,NSE
2022-06-21,PHRM,PharmaLife,Pharma,472.07,473.07,471.64,472.05,346517.0,48546088093,NSE
2022-06-22,PHRM,PharmaLife,Pharma,474.13,475.94,472.27,475.7,710242.0,42251342803,NSE
2022-06-23,PHRM,PharmaLife,Pharma,473.78,474.18,470.41,472.88,851158.0,7653327378,NSE
2022-06-24,PHRM,PharmaLife,Pharma,472.04,475.87,461.87,463.74,414784.0,43267046110,NSE
2022-06-27,PHRM,PharmaLife,Pharma,466.92,468.2,465.94,467.07,142604.0,5217592499,NSE
2022-06-28,PHRM,PharmaLife,Pharma,467.48,471.41,465.93,470.09,640069.0,49140796339,NSE
2022-06-29,PHRM,PharmaLife,Pharma,469.35,472.54,466.38,467.43,858133.0,21471339786,NSE
2022-06-30,PHRM,PharmaLife,Pharma,469.59,476.67,468.06,476.06,189299.0,10662230472,NSE
2022-07-01,PHRM,PharmaLife,Pharma,472.66,480.42,471.98,476.83,371725.0,40775901132,NSE
2022-07-04,PHRM,PharmaLife,Pharma,476.38,476.45,475.83,476.1,257371.0,9178051451,NSE
2022-07-05,PHRM,PharmaLife,Pharma,471.27,475.79,469.81,471.33,112623.0,26768670598,NSE
2022-07-06,PHRM,PharmaLife,Pharma,470.22,471.85,460.45,461.59,531086.0,35193496946,NSE
2022-07-07,PHRM,PharmaLife,Pharma,463.97,465.45,461.61,464.76,362545.0,44871828767,NSE
2022-07-08,PHRM,PharmaLife,Pharma,464.57,468.95,461.99,467.58,563068.0,9525471821,NSE
2022-07-11,PHRM,PharmaLife,Pharma,470.53,472.36,461.81,,856041.0,42666824637,NSE
2022-07-12,PHRM,PharmaLife,Pharma,468.79,476.66,468.27,476.23,244465.0,20687875984,NSE
2022-07-13,PHRM,PharmaLife,Pharma,477.45,481.09,475.75,476.14,101183.0,34595257787,NSE
2022-07-14,PHRM,PharmaLife,Pharma,475.5,477.36,472.08,473.34,173429.0,24313955371,NSE
2022-07-15,PHRM,PharmaLife,Pharma,472.63,473.95,466.49,470.68,475926.0,31597243796,NSE
2022-07-18,PHRM,PharmaLife,Pharma,468.62,470.4,467.36,469.21,576508.0,5074718908,NSE
2022-07-19,PHRM,PharmaLife,Pharma,469.09,470.0,467.6,468.13,687216.0,17671947829,NSE
2022-07-20,PHRM,PharmaLife,Pharma,467.61,468.55,459.07,461.36,819971.0,48247929653,NSE
2022-07-21,PHRM,PharmaLife,Pharma,460.03,460.88,456.47,460.16,691880.0,22256744479,NSE
2022-07-22,PHRM,PharmaLife,Pharma,459.09,462.8,456.5,462.19,133247.0,35326043643,NSE
2022-07-25,PHRM,PharmaLife,Pharma,463.34,466.79,458.68,459.31,528236.0,5101067602,NSE
2022-07-26,PHRM,PharmaLife,Pharma,458.25,460.78,454.01,454.33,580542.0,5372227306,NSE
2022-07-27,PHRM,PharmaLife,Pharma,457.34,458.52,455.5,455.71,310243.0,44200820481,NSE
2022-07-28,PHRM,PharmaLife,Pharma,453.13,458.26,453.09,456.07,467890.0,13974640403,NSE
2022-07-29,PHRM,PharmaLife,Pharma,455.39,461.07,454.6,,850078.0,6607439886,NSE
2022-08-01,PHRM,PharmaLife,Pharma,454.39,461.66,448.16,452.34,335288.0,23290327838,NSE
2022-08-02,PHRM,PharmaLife,Pharma,453.45,455.69,449.38,450.38,786913.0,32658756166,NSE
2022-08-03,PHRM,PharmaLife,Pharma,451.81,452.09,440.7,444.24,126375.0,44114571788,NSE
2022-08-04,PHRM,PharmaLife,Pharma,441.97,446.7,440.71,442.3,854113.0,25323308485,NSE
2022-08-05,PHRM,PharmaLife,Pharma,442.55,445.38,439.95,444.57,685455.0,34897707683,NSE
2022-08-08,PHRM,PharmaLife,Pharma,443.78,444.56,434.0,435.94,271108.0,30512970113,NSE
2022-08-09,PHRM,PharmaLife,Pharma,435.38,437.77,432.95,434.34,581136.0,31556954803,NSE
2022-08-10,PHRM,PharmaLife,Pharma,-434.87,436.98,430.49,434.85,538625.0,22738309500,NSE
2022-08-11,PHRM,PharmaLife,Pharma,435.08,438.48,434.01,438.26,563396.0,37408868044,NSE
2022-08-12,PHRM,PharmaLife,Pharma,439.19,442.56,436.39,438.85,407706.0,37097600500,NSE
2022-08-15,PHRM,PharmaLife,Pharma,440.77,446.39,439.45,443.8,770157.0,27366873225,NSE
2022-08-16,PHRM,PharmaLife,Pharma,444.56,447.97,443.65,,635046.0,40662436580,NSE
2022-08-17,PHRM,PharmaLife,Pharma,449.21,451.08,447.96,448.9,231652.0,27485414274,NSE
2022-08-18,PHRM,PharmaLife,Pharma,450.48,454.97,447.14,454.24,422162.0,33888200008,NSE
2022-08-19,PHRM,PharmaLife,Pharma,452.47,452.9,448.76,450.52,215828.0,9942716631,NSE
2022-08-22,PHRM,PharmaLife,Pharma,450.88,457.35,448.6,456.02,733970.0,15120146957,NSE
2022-08-23,PHRM,PharmaLife,Pharma,456.64,457.73,456.28,456.33,519083.0,49165384523,NSE
2022-08-24,PHRM,PharmaLife,Pharma,455.65,455.71,454.74,455.35,844758.0,37695262938,NSE
2022-08-25,PHRM,PharmaLife,Pharma,454.95,456.66,452.94,453.33,253880.0,19876045774,NSE
2022-08-26,PHRM,PharmaLife,Pharma,457.85,459.59,452.5,,336293.0,49398636752,NSE
2022-08-29,PHRM,PharmaLife,Pharma,454.16,459.3,452.91,458.12,627108.0,17052930461,NSE
2022-08-30,PHRM,PharmaLife,Pharma,459.19,459.93,452.13,454.78,540166.0,7305711735,NSE
2022-08-31,PHRM,PharmaLife,Pharma,454.43,455.15,450.86,451.53,119174.0,13777806758,NSE
2022-09-01,PHRM,PharmaLife,Pharma,452.49,454.86,451.97,453.64,305597.0,10493116701,NSE
2022-09-02,PHRM,PharmaLife,Pharma,455.48,462.05,452.42,459.76,224218.0,33811641635,NSE
2022-09-05,PHRM,PharmaLife,Pharma,458.3,464.91,456.45,,544474.0,21947803894,NSE
2022-09-06,PHRM,PharmaLife,Pharma,460.37,468.54,457.53,467.71,629778.0,6653779563,NSE
2022-09-07,PHRM,PharmaLife,Pharma,469.71,470.08,465.99,466.06,832815.0,10161023531,NSE
2022-09-08,PHRM,PharmaLife,Pharma,466.27,470.76,460.4,469.94,733749.0,9507562380,NSE
2022-09-09,PHRM,PharmaLife,Pharma,467.31,467.66,458.08,458.56,320050.0,39088239662,NSE
2022-09-12,PHRM,PharmaLife,Pharma,459.13,460.48,453.86,455.29,620494.0,12505620878,NSE
2022-09-13,PHRM,PharmaLife,Pharma,452.78,452.78,443.34,446.92,535097.0,12512821299,NSE
2022-09-14,PHRM,PharmaLife,Pharma,450.32,454.03,448.54,452.57,263145.0,30511705226,NSE
2022-09-15,PHRM,PharmaLife,Pharma,451.67,455.96,448.39,448.6,153402.0,42459667681,NSE
2022-09-16,PHRM,PharmaLife,Pharma,447.34,452.32,447.0,447.72,767033.0,28724898959,NSE
2022-09-19,PHRM,PharmaLife,Pharma,442.86,448.26,442.3,447.21,180783.0,28354097319,NSE
2022-09-20,PHRM,PharmaLife,Pharma,448.34,448.48,442.84,444.43,123733.0,40074712055,NSE
2022-09-21,PHRM,PharmaLife,Pharma,438.24,438.28,436.06,436.45,880850.0,35079645026,NSE
2022-09-22,PHRM,PharmaLife,Pharma,439.36,440.6,431.04,434.87,849793.0,36038429870,NSE
2022-09-23,PHRM,PharmaLife,Pharma,437.89,438.76,436.8,436.9,679364.0,42324379982,NSE
2022-09-26,PHRM,PharmaLife,Pharma,438.17,444.86,437.27,439.56,262139.0,48820703535,NSE
2022-09-27,PHRM,PharmaLife,Pharma,438.63,439.42,433.38,436.39,502860.0,36144157396,NSE
2022-09-28,PHRM,PharmaLife,Pharma,436.47,440.83,434.85,439.6,455307.0,21481942440,NSE
2022-09-29,PHRM,PharmaLife,Pharma,442.63,446.77,434.62,,211193.0,13619888170,NSE
2022-09-30,PHRM,PharmaLife,Pharma,436.52,438.79,436.08,438.07,851113.0,28832949528,NSE
2022-10-03,PHRM,PharmaLife,Pharma,440.37,441.92,434.58,437.61,133006.0,13653201534,NSE
2022-10-04,PHRM,PharmaLife,Pharma,436.7,440.13,434.85,439.64,241508.0,14389756044,NSE
2022-10-05,PHRM,PharmaLife,Pharma,436.5,437.28,428.14,429.92,503126.0,34048660662,NSE
2022-10-06,PHRM,PharmaLife,Pharma,428.88,430.32,427.19,428.01,798751.0,7027910932,NSE
2022-10-07,PHRM,PharmaLife,Pharma,426.36,427.9,423.08,424.95,169513.0,45531308546,NSE
2022-10-10,PHRM,PharmaLife,Pharma,421.73,423.14,419.79,422.0,482391.0,17641471347,NSE
2022-10-11,PHRM,PharmaLife,Pharma,419.11,422.74,415.06,416.94,526321.0,26022357889,NSE
2022-10-12,PHRM,PharmaLife,Pharma,416.47,419.17,408.51,411.61,,8984628629,NSE
2022-10-13,PHRM,PharmaLife,Pharma,411.95,415.87,411.23,412.48,780292.0,16947610571,NSE
2022-10-14,PHRM,PharmaLife,Pharma,414.8,420.73,412.54,419.39,217971.0,42022630038,NSE
2022-10-17,PHRM,PharmaLife,Pharma,420.02,426.28,417.78,422.69,407059.0,11457007550,NSE
2022-10-18,PHRM,PharmaLife,Pharma,-424.47,431.07,422.88,427.97,874467.0,45480437784,NSE
2022-10-19,PHRM,PharmaLife,Pharma,428.16,432.56,426.87,431.29,,21570635185,NSE
2022-10-20,PHRM,PharmaLife,Pharma,432.97,433.01,430.27,,495372.0,32018787334,NSE
2022-10-21,PHRM,PharmaLife,Pharma,434.59,436.43,432.68,434.11,744312.0,30179253345,NSE
2022-10-24,PHRM,PharmaLife,Pharma,434.36,440.05,430.67,437.38,441680.0,25448571485,NSE
2022-10-25,PHRM,PharmaLife,Pharma,437.99,440.05,437.95,439.86,263020.0,41466780481,NSE
2022-10-26,PHRM,PharmaLife,Pharma,439.56,443.65,438.03,443.63,228219.0,36439406715,NSE
2022-10-27,PHRM,PharmaLife,Pharma,442.77,445.16,440.33,443.55,216567.0,39947357495,NSE
2022-10-28,PHRM,PharmaLife,Pharma,441.88,442.51,439.87,440.58,445522.0,12761779013,NSE
2022-10-31,PHRM,PharmaLife,Pharma,442.03,444.81,439.12,440.76,621929.0,11471182790,NSE
2022-11-01,PHRM,PharmaLife,Pharma,441.1,441.94,437.96,437.99,770555.0,37635557778,NSE
2022-11-02,PHRM,PharmaLife,Pharma,437.68,443.75,436.51,442.44,,32027021349,NSE
2022-11-03,PHRM,PharmaLife,Pharma,440.9,443.74,439.58,441.35,393793.0,37051519800,NSE
2022-11-04,PHRM,PharmaLife,Pharma,441.19,448.65,437.88,448.45,128643.0,19863561385,NSE
2022-11-07,PHRM,PharmaLife,Pharma,448.89,451.97,446.46,447.34,502940.0,25639503850,NSE
2022-11-08,PHRM,PharmaLife,Pharma,446.05,448.52,442.07,447.93,889198.0,36052098756,NSE
2022-11-09,PHRM,PharmaLife,Pharma,449.81,457.86,448.96,454.19,433499.0,40340154475,NSE
2022-11-10,PHRM,PharmaLife,Pharma,453.69,458.73,450.41,,176436.0,25789946498,NSE
2022-11-11,PHRM,PharmaLife,Pharma,454.1,455.53,452.36,453.43,289863.0,6646358214,NSE
2022-11-14,PHRM,PharmaLife,Pharma,450.34,454.62,449.17,453.44,888257.0,49643725043,NSE
2022-11-15,PHRM,PharmaLife,Pharma,453.72,461.6,452.51,459.85,294968.0,41743447506,NSE
2022-11-16,PHRM,PharmaLife,Pharma,458.67,459.78,453.15,455.15,549430.0,14666561227,NSE
2022-11-17,PHRM,PharmaLife,Pharma,457.32,464.37,456.95,,316923.0,35682459707,NSE
2022-11-18,PHRM,PharmaLife,Pharma,455.19,461.94,451.82,458.72,454688.0,34724810906,NSE
2022-11-21,PHRM,PharmaLife,Pharma,458.09,460.89,456.05,457.02,231470.0,33041900842,NSE
2022-11-22,PHRM,PharmaLife,Pharma,457.88,460.97,451.02,456.76,526180.0,7981062152,NSE
2022-11-23,PHRM,PharmaLife,Pharma,457.3,459.94,456.77,457.74,512493.0,14593908767,NSE
2022-11-24,PHRM,PharmaLife,Pharma,457.41,459.55,448.27,,346747.0,6115438431,NSE
2022-11-25,PHRM,PharmaLife,Pharma,-461.63,465.31,461.32,463.1,733323.0,16905661606,NSE
2022-11-28,PHRM,PharmaLife,Pharma,462.93,470.62,460.32,467.29,443274.0,32699841972,NSE
2022-11-29,PHRM,PharmaLife,Pharma,465.16,465.71,464.37,464.89,814931.0,32151361752,NSE
2022-11-30,PHRM,PharmaLife,Pharma,465.67,470.95,462.29,468.95,585882.0,27930834375,NSE
2022-12-01,PHRM,PharmaLife,Pharma,468.29,469.01,459.07,462.83,838683.0,8705075086,NSE
2022-12-02,PHRM,PharmaLife,Pharma,461.88,466.02,461.5,464.63,289716.0,19932986586,NSE
2022-12-05,PHRM,PharmaLife,Pharma,464.64,469.2,458.72,460.95,864037.0,14475737448,NSE
2022-12-06,PHRM,PharmaLife,Pharma,460.17,464.76,459.13,,254376.0,11365765745,NSE
2022-12-07,PHRM,PharmaLife,Pharma,459.16,464.51,457.04,461.79,489013.0,32874748995,NSE
2022-12-08,PHRM,PharmaLife,Pharma,463.0,463.71,453.21,457.1,272366.0,14854922720,NSE
2022-12-09,PHRM,PharmaLife,Pharma,459.35,459.46,452.47,453.2,381233.0,42955268999,NSE
2022-12-12,PHRM,PharmaLife,Pharma,451.67,451.87,440.86,442.43,,7485002985,NSE
2022-12-13,PHRM,PharmaLife,Pharma,440.87,441.13,439.43,439.45,131025.0,17448914470,NSE
2022-12-14,PHRM,PharmaLife,Pharma,437.68,441.19,436.18,436.8,676290.0,9354728216,NSE
2022-12-15,PHRM,PharmaLife,Pharma,431.09,432.92,427.81,429.93,516830.0,36218560874,NSE
2022-12-16,PHRM,PharmaLife,Pharma,431.36,442.6,431.06,435.98,174923.0,36999984335,NSE
2022-12-19,PHRM,PharmaLife,Pharma,430.23,430.25,424.79,429.76,184289.0,35898072649,NSE
2022-12-20,PHRM,PharmaLife,Pharma,-433.61,436.45,430.68,434.75,111303.0,9043120297,NSE
2022-12-21,PHRM,PharmaLife,Pharma,431.16,435.76,422.64,426.25,581126.0,22968166665,NSE
2022-12-22,PHRM,PharmaLife,Pharma,426.91,430.15,425.76,429.55,218627.0,15482166579,NSE
2022-12-23,PHRM,PharmaLife,Pharma,429.7,431.0,428.49,430.79,353405.0,43293412121,NSE
2022-12-26,PHRM,PharmaLife,Pharma,430.69,432.01,427.74,,877448.0,30467558578,NSE
2022-12-27,PHRM,PharmaLife,Pharma,428.1,433.04,426.93,432.43,863916.0,43597327809,NSE
2022-12-28,PHRM,PharmaLife,Pharma,430.24,431.93,423.91,424.35,734085.0,14555728145,NSE
2022-12-29,PHRM,PharmaLife,Pharma,423.02,428.56,419.32,428.2,288934.0,13963625277,NSE
2022-12-30,PHRM,PharmaLife,Pharma,429.01,431.12,416.34,419.36,464969.0,7801252445,NSE
2023-01-02,PHRM,PharmaLife,Pharma,419.82,424.1,413.84,416.72,162389.0,36867718032,NSE
2023-01-03,PHRM,PharmaLife,Pharma,415.24,415.72,413.0,414.73,274277.0,27779314252,NSE
2023-01-04,PHRM,PharmaLife,Pharma,414.78,416.22,410.68,410.68,885298.0,46345939949,NSE
2023-01-05,PHRM,PharmaLife,Pharma,413.15,416.41,411.86,414.86,,43049813107,NSE
2023-01-06,PHRM,PharmaLife,Pharma,414.09,422.71,413.37,417.65,619214.0,30742819824,NSE
2023-01-09,PHRM,PharmaLife,Pharma,419.26,419.48,416.21,416.27,,39551271783,NSE
2023-01-10,PHRM,PharmaLife,Pharma,415.89,426.35,414.71,,280100.0,7555599455,NSE
2023-01-11,PHRM,PharmaLife,Pharma,412.41,416.43,411.36,414.14,413831.0,44677752312,NSE
2023-01-12,PHRM,PharmaLife,Pharma,409.12,409.16,407.52,,136275.0,20396519661,NSE
2023-01-13,PHRM,PharmaLife,Pharma,418.16,419.88,414.31,416.64,359277.0,14475943295,NSE
2023-01-16,PHRM,PharmaLife,Pharma,417.04,420.05,415.48,,142715.0,27898123141,NSE
2023-01-17,PHRM,PharmaLife,Pharma,417.57,419.55,416.61,417.75,864816.0,23630041823,NSE
2023-01-18,PHRM,PharmaLife,Pharma,412.89,413.88,412.51,413.83,337016.0,34443358873,NSE
2023-01-19,PHRM,PharmaLife,Pharma,414.84,416.6,414.74,416.38,398673.0,44548708467,NSE
2023-01-20,PHRM,PharmaLife,Pharma,413.57,413.67,409.77,411.24,270080.0,31827610313,NSE
2023-01-23,PHRM,PharmaLife,Pharma,412.96,413.39,410.09,410.32,663508.0,26589307203,NSE
2023-01-24,PHRM,PharmaLife,Pharma,411.82,416.81,407.61,415.42,341687.0,14115848394,NSE
2023-01-25,PHRM,PharmaLife,Pharma,417.81,424.88,417.34,423.92,194860.0,7490168510,NSE
2023-01-26,PHRM,PharmaLife,Pharma,422.14,423.61,413.26,414.34,428263.0,46282059699,NSE
2023-01-27,PHRM,PharmaLife,Pharma,413.63,415.1,409.78,409.8,354517.0,39217922208,NSE
2023-01-30,PHRM,PharmaLife,Pharma,408.26,411.79,403.5,410.43,716560.0,23776288167,NSE
2023-01-31,PHRM,PharmaLife,Pharma,412.68,414.9,412.1,413.66,724214.0,49101590466,NSE
2023-02-01,PHRM,PharmaLife,Pharma,414.31,415.88,409.46,412.25,752354.0,44074705842,NSE
2023-02-02,PHRM,PharmaLife,Pharma,411.77,414.56,411.35,413.99,340207.0,35493729046,NSE
2023-02-03,PHRM,PharmaLife,Pharma,413.71,416.06,408.34,410.37,544126.0,36241890522,NSE
2023-02-06,PHRM,PharmaLife,Pharma,411.01,414.56,410.86,412.66,518006.0,31851596591,NSE
2023-02-07,PHRM,PharmaLife,Pharma,410.84,418.69,409.54,416.41,750967.0,11123435576,NSE
2023-02-08,PHRM,PharmaLife,Pharma,413.96,417.14,407.44,408.53,,46107483718,NSE
2023-02-09,PHRM,PharmaLife,Pharma,408.81,410.62,404.53,406.18,381626.0,22770120426,NSE
2023-02-10,PHRM,PharmaLife,Pharma,407.77,409.06,402.76,404.28,471020.0,20853081823,NSE
2023-02-13,PHRM,PharmaLife,Pharma,406.01,410.5,405.11,408.4,384065.0,16905189991,NSE
