trade_date,symbol,company_name,sector,open_price,high_price,low_price,close_price,volume,market_cap,exchange,daily_return,ma_5,ma_20
2022-01-06,RETL,RetailHub,Retail,126.24,129.8,119.06,120.17,247525.0,13790656023,NSE,-0.04808301647655255,,
2022-01-07,RETL,RetailHub,Retail,118.96,123.6,116.84,120.58,363572.0,9295538504,NSE,0.013618022864828553,121.65599999999999,
2022-01-10,RETL,RetailHub,Retail,117.64,118.13,114.68,116.76,283697.0,24397213456,NSE,-0.007480448826929577,121.522,
2022-01-11,RETL,RetailHub,Retail,116.97,119.56,116.9,119.51,791895.0,43957939431,NSE,0.021714969650337746,120.576,
2022-01-12,RETL,RetailHub,Retail,119.68,123.05,117.39,118.92,805343.0,28550471378,NSE,-0.006350267379679187,119.18799999999999,
2022-01-13,RETL,RetailHub,Retail,119.41,119.72,117.77,118.42,381782.0,29438550985,NSE,-0.008290762917678544,118.83800000000001,
2022-01-14,RETL,RetailHub,Retail,116.69,117.3,114.71,114.72,564063.0,32159687209,NSE,-0.016882337818150645,117.66599999999998,
2022-01-17,RETL,RetailHub,Retail,115.5,117.56,111.99,114.78,677885.0,22005486208,NSE,-0.006233766233766224,117.27000000000001,
2022-01-18,RETL,RetailHub,Retail,-119.98,121.01,114.42,115.46,398158.0,22114075972,NSE,-1.9623270545090847,116.46,
2022-01-19,RETL,RetailHub,Retail,116.18,119.15,115.7,118.26,553504.0,35615733703,NSE,0.017903253572043365,116.328,
2022-01-20,RETL,RetailHub,Retail,118.38,118.88,115.03,117.14,179096.0,42477783990,NSE,-0.010474742355127513,116.072,
2022-01-21,RETL,RetailHub,Retail,-117.09,119.23,115.11,117.03,413249.0,38200583628,NSE,-1.9994875736612863,116.53399999999999,
2022-01-26,RETL,RetailHub,Retail,117.91,123.54,117.63,121.4,760785.0,10530474538,NSE,0.029598846577898474,117.85800000000002,
2022-01-27,RETL,RetailHub,Retail,-122.0,123.76,118.55,118.82,842454.0,13820341337,NSE,-1.9739344262295082,118.53,
2022-01-28,RETL,RetailHub,Retail,120.42,124.72,119.12,123.0,555426.0,29733044923,NSE,0.021425012456402576,119.478,
2022-01-31,RETL,RetailHub,Retail,121.32,122.06,112.64,114.88,489284.0,34746713850,NSE,-0.053082756346851286,119.026,
2022-02-02,RETL,RetailHub,Retail,116.41,117.1,111.7,112.13,765104.0,22484699218,NSE,-0.03676660080749078,118.046,118.47550000000001
2022-02-03,RETL,RetailHub,Retail,109.43,110.25,106.06,106.08,777053.0,20402602859,NSE,-0.030613177373663605,114.982,117.90800000000002
2022-02-04,RETL,RetailHub,Retail,105.46,108.61,100.14,101.81,832936.0,46962151114,NSE,-0.034610278778683785,111.58,116.7865
2022-02-07,RETL,RetailHub,Retail,102.32,102.39,99.45,100.37,842462.0,47937886857,NSE,-0.019057857701329055,107.054,115.51199999999999
2022-02-08,RETL,RetailHub,Retail,97.62,100.01,94.08,97.6,630669.0,6835021905,NSE,-0.00020487604998986101,103.598,114.3835
2022-02-09,RETL,RetailHub,Retail,97.34,101.93,95.07,97.5,428815.0,44866297235,NSE,0.0016437230326689601,100.672,113.22949999999999
2022-02-10,RETL,RetailHub,Retail,96.27,98.18,91.77,93.79,537199.0,24054702317,NSE,-0.025760880855925938,98.214,112.08099999999999
2022-02-11,RETL,RetailHub,Retail,95.97,98.34,95.46,97.31,719160.0,10931375695,NSE,0.013962696676044634,97.314,110.97099999999998
2022-02-14,RETL,RetailHub,Retail,96.05,102.39,95.23,101.9,838080.0,12090632459,NSE,0.06090577824049983,97.62,110.12
2022-02-15,RETL,RetailHub,Retail,101.74,104.57,100.61,102.51,402321.0,19342760850,NSE,0.0075683113819541015,98.602,109.32450000000001
2022-02-16,RETL,RetailHub,Retail,-101.27,106.42,97.76,104.65,818333.0,32704385994,NSE,-2.033376123234917,100.03200000000001,108.821
2022-02-17,RETL,RetailHub,Retail,100.72,103.44,94.8,94.84,244148.0,21791686057,NSE,-0.05837966640190623,100.242,107.824
2022-02-18,RETL,RetailHub,Retail,95.84,98.1,95.69,97.98,418961.0,39097946466,NSE,0.022328881469115196,100.376,106.95
2022-02-21,RETL,RetailHub,Retail,100.07,103.46,98.83,100.66,269466.0,32234421766,NSE,0.00589587288897775,100.12800000000001,106.07000000000001
2022-02-22,RETL,RetailHub,Retail,99.42,100.88,95.0,97.43,167333.0,42998626826,NSE,-0.02001609334137995,99.112,105.0845
2022-02-23,RETL,RetailHub,Retail,96.62,97.26,93.24,93.43,235022.0,35945366260,NSE,-0.03301593872904158,96.86800000000001,103.90450000000001
2022-02-24,RETL,RetailHub,Retail,94.02,103.4,93.96,101.58,445849.0,42182667839,NSE,0.08040842373962989,98.216,102.9135
2022-02-25,RETL,RetailHub,Retail,98.76,100.18,94.42,96.76,151879.0,21025756872,NSE,-0.02025111381125962,97.97200000000001,101.8105
2022-02-28,RETL,RetailHub,Retail,101.04,101.2,99.71,101.1,520283.0,36378804910,NSE,0.0005938242280283854,98.06,100.71549999999999
2022-03-01,RETL,RetailHub,Retail,102.09,106.42,94.83,97.46,384183.0,6681114650,NSE,-0.045352140268390725,98.066,99.8445
2022-03-02,RETL,RetailHub,Retail,99.43,99.84,91.45,93.87,565381.0,24857919352,NSE,-0.055918736799758645,98.154,98.9315
2022-03-03,RETL,RetailHub,Retail,95.06,96.36,90.14,91.05,811218.0,20210955838,NSE,-0.04218388386282353,96.048,98.18
2022-03-04,RETL,RetailHub,Retail,89.84,99.8,88.53,95.96,566379.0,18547036790,NSE,0.06812110418521805,95.888,97.8875
2022-03-07,RETL,RetailHub,Retail,93.37,97.39,88.43,89.53,162237.0,31374143782,NSE,-0.041126700224911675,93.574,97.3455
2022-03-09,RETL,RetailHub,Retail,96.07,100.55,94.43,96.49,631174.0,27667905605,NSE,0.004371812220256082,93.38,97.28999999999999
2022-03-10,RETL,RetailHub,Retail,97.85,99.11,94.2,94.64,438138.0,29733209237,NSE,-0.03280531425651501,93.53399999999999,97.147
2022-03-11,RETL,RetailHub,Retail,95.68,95.93,91.3,92.94,280510.0,36158981409,NSE,-0.02863712374581949,93.91199999999999,97.1045
2022-03-14,RETL,RetailHub,Retail,-88.64,95.64,88.43,92.64,649217.0,28392156386,NSE,-2.045126353790614,93.248,96.87100000000001
2022-03-15,RETL,RetailHub,Retail,93.3,95.18,92.76,94.61,239242.0,49200239186,NSE,0.01404072883172564,94.26400000000001,96.50649999999999
2022-03-17,RETL,RetailHub,Retail,94.74,95.61,89.78,91.11,372642.0,45854983732,NSE,-0.03831538948701706,93.188,95.9365
2022-03-21,RETL,RetailHub,Retail,94.73,98.56,92.65,98.32,546484.0,39432703691,NSE,0.037897181463105556,93.92399999999999,95.62
2022-03-22,RETL,RetailHub,Retail,97.1,104.38,96.42,99.48,143931.0,12431108476,NSE,0.02451081359423285,95.232,95.852
2022-03-23,RETL,RetailHub,Retail,100.39,102.34,96.82,98.17,147796.0,47442423960,NSE,-0.022113756350234076,96.338,95.86149999999999
2022-03-24,RETL,RetailHub,Retail,94.0,103.88,93.48,99.42,322466.0,6766143133,NSE,0.057659574468085124,97.3,95.7995
2022-03-25,RETL,RetailHub,Retail,97.06,99.81,93.12,93.52,150867.0,45976381781,NSE,-0.03647228518442207,97.78200000000001,95.604
2022-03-28,RETL,RetailHub,Retail,91.59,93.12,89.15,89.23,391480.0,12502051950,NSE,-0.025767005131564574,95.96400000000001,95.39399999999999
2022-03-30,RETL,RetailHub,Retail,96.53,101.03,95.35,100.32,608340.0,47500092357,NSE,0.03926240546980205,96.13199999999999,95.33099999999999
2022-03-31,RETL,RetailHub,Retail,101.01,103.43,95.68,97.28,260281.0,24564601129,NSE,-0.036927036927036964,95.954,95.357
2022-04-01,RETL,RetailHub,Retail,99.11,105.0,96.15,104.17,652208.0,22236487658,NSE,0.05105438401775807,96.90400000000001,95.51050000000001
2022-04-04,RETL,RetailHub,Retail,104.92,104.94,104.0,104.05,890113.0,34077246450,NSE,-0.008292032024399586,99.00999999999999,95.84
2022-04-05,RETL,RetailHub,Retail,103.01,110.13,102.82,109.54,114848.0,28936011242,NSE,0.06339190369867004,103.072,96.6235
2022-04-06,RETL,RetailHub,Retail,110.31,124.49,108.62,122.23,363417.0,7906965240,NSE,0.10805910615538031,107.454,98.1825
2022-04-07,RETL,RetailHub,Retail,119.47,119.96,117.61,118.54,675151.0,13783884119,NSE,-0.007784381016154621,111.70599999999999,99.3115
2022-04-08,RETL,RetailHub,Retail,117.46,119.03,116.84,118.03,746962.0,23257797129,NSE,0.004852715818150923,114.478,100.7365
2022-04-11,RETL,RetailHub,Retail,120.26,124.73,118.09,122.97,344599.0,13458710074,NSE,0.022534508564776266,118.26200000000001,102.0605
2022-04-12,RETL,RetailHub,Retail,123.53,125.08,122.12,122.9,246708.0,40786198121,NSE,-0.005099975714401323,120.93400000000001,103.47350000000002
2022-04-15,RETL,RetailHub,Retail,123.9,134.61,123.25,133.83,483044.0,48437919619,NSE,0.08014527845036325,123.25399999999999,105.518
2022-04-18,RETL,RetailHub,Retail,133.45,135.01,132.57,132.85,380289.0,42309246307,NSE,-0.004496065942300445,126.11600000000001,107.52850000000001
2022-04-19,RETL,RetailHub,Retail,135.01,138.49,134.32,136.26,891270.0,16699099159,NSE,0.00925857343900452,129.762,109.61099999999999
2022-04-20,RETL,RetailHub,Retail,135.16,138.03,134.86,135.37,515688.0,42350458844,NSE,0.001553714116602604,132.24200000000002,111.824
2022-04-21,RETL,RetailHub,Retail,135.2,144.06,134.05,142.31,266905.0,49000619520,NSE,0.05258875739644981,136.124,114.02349999999998
2022-04-22,RETL,RetailHub,Retail,146.22,152.15,144.56,148.18,132640.0,33126178292,NSE,0.013404459034331883,138.994,116.4585
2022-04-25,RETL,RetailHub,Retail,145.0,150.23,144.06,146.81,540391.0,38666718081,NSE,0.012482758620689672,141.786,118.8905
2022-04-26,RETL,RetailHub,Retail,146.08,146.78,140.93,143.0,564993.0,30780488960,NSE,-0.021084337349397676,143.134,121.06949999999999
2022-04-27,RETL,RetailHub,Retail,141.57,145.68,141.19,143.75,773439.0,26846143998,NSE,0.015398742671469992,144.81,123.58099999999999
2022-04-28,RETL,RetailHub,Retail,144.4,147.02,139.43,140.41,194715.0,41372957200,NSE,-0.027631578947368483,144.43,126.13999999999999
2022-04-29,RETL,RetailHub,Retail,142.66,143.57,142.03,142.34,500015.0,30011006315,NSE,-0.0022430954717509687,143.262,128.241
2022-05-02,RETL,RetailHub,Retail,142.45,148.48,140.31,143.42,675415.0,18541012048,NSE,0.006809406809406802,142.584,130.548
2022-05-03,RETL,RetailHub,Retail,141.73,142.71,140.46,142.34,596770.0,35576074536,NSE,0.004303958230438254,142.452,132.45649999999998
2022-05-05,RETL,RetailHub,Retail,135.13,137.65,134.86,136.46,842842.0,28314857511,NSE,0.009842374010212481,140.994,134.077
2022-05-06,RETL,RetailHub,Retail,138.57,148.59,137.98,147.09,758177.0,37803939078,NSE,0.06148516995020575,142.32999999999998,135.9545
2022-05-10,RETL,RetailHub,Retail,145.32,146.34,138.35,138.84,566794.0,36871746570,NSE,-0.04459124690338556,141.63000000000002,136.78500000000003
2022-05-11,RETL,RetailHub,Retail,137.55,142.5,137.28,141.65,671102.0,45977367768,NSE,0.029807342784441977,141.276,137.94050000000001
2022-05-12,RETL,RetailHub,Retail,141.62,142.09,137.91,140.22,585248.0,11503389380,NSE,-0.00988560937720665,140.852,139.05
2022-05-13,RETL,RetailHub,Retail,137.93,140.23,137.62,139.88,160899.0,46050551589,NSE,0.014137606032045157,141.536,139.89550000000003
2022-05-16,RETL,RetailHub,Retail,141.63,142.79,140.2,141.83,846803.0,33463553635,NSE,0.0014121301984044133,140.48399999999998,140.842
2022-05-17,RETL,RetailHub,Retail,140.82,142.51,140.55,142.01,376377.0,41724092253,NSE,0.008450504189745758,141.118,141.251
2022-05-19,RETL,RetailHub,Retail,143.22,143.28,136.67,136.8,518537.0,12220951396,NSE,-0.04482614160033506,140.148,141.4485
2022-05-20,RETL,RetailHub,Retail,137.29,139.68,133.66,134.91,731900.0,48069319187,NSE,-0.017335567047854872,139.08599999999998,141.381
2022-05-23,RETL,RetailHub,Retail,134.36,135.61,134.35,135.05,673385.0,14018436108,NSE,0.005135456981244401,138.11999999999998,141.365
2022-05-24,RETL,RetailHub,Retail,134.15,135.1,129.07,130.28,774837.0,12569527444,NSE,-0.028848304137159927,135.81,140.76350000000002
2022-05-25,RETL,RetailHub,Retail,130.61,133.42,128.2,132.25,780374.0,38618941915,NSE,0.012556465814256077,133.858,139.967
2022-05-27,RETL,RetailHub,Retail,133.83,133.96,130.96,132.63,253862.0,41891534405,NSE,-0.008966599417171164,133.024,139.25799999999998
2022-05-30,RETL,RetailHub,Retail,134.39,137.68,132.31,136.66,334780.0,42393875489,NSE,0.01689113773346239,133.374,138.941
2022-05-31,RETL,RetailHub,Retail,134.01,138.2,133.58,137.96,736980.0,38939347600,NSE,0.029475412282665602,133.956,138.6515
2022-06-01,RETL,RetailHub,Retail,136.31,138.24,130.37,130.46,541160.0,28582934402,NSE,-0.04291688063971825,133.99200000000002,138.154
2022-06-02,RETL,RetailHub,Retail,132.27,132.75,129.3,130.73,865047.0,21600182820,NSE,-0.011642851742647769,133.688,137.5735
2022-06-03,RETL,RetailHub,Retail,132.19,135.98,130.97,135.38,567760.0,37155726022,NSE,0.024131931310991738,134.238,137.17149999999998
2022-06-06,RETL,RetailHub,Retail,137.6,138.63,134.5,137.18,790172.0,10231357875,NSE,-0.003052325581395258,134.342,136.91350000000003
2022-06-08,RETL,RetailHub,Retail,-140.65,144.62,128.56,129.62,198161.0,37318759645,NSE,-1.9215783860646993,132.674,136.57150000000001
2022-06-09,RETL,RetailHub,Retail,130.67,130.97,123.06,128.12,641671.0,25711053861,NSE,-0.019514808295706614,132.20600000000002,135.623
2022-06-10,RETL,RetailHub,Retail,129.54,130.63,129.49,130.54,663499.0,10193631564,NSE,0.00771962328238382,132.168,135.208
2022-06-13,RETL,RetailHub,Retail,131.52,135.27,127.01,131.41,606878.0,9084401531,NSE,-0.0008363746958638507,131.374,134.69599999999997
2022-06-14,RETL,RetailHub,Retail,133.81,134.5,128.2,128.67,337839.0,29881942992,NSE,-0.03841267468799055,129.67199999999997,134.11849999999998
2022-06-15,RETL,RetailHub,Retail,130.83,131.82,118.67,122.19,565535.0,26963736192,NSE,-0.0660398991057098,128.18599999999998,133.23399999999998
2022-06-16,RETL,RetailHub,Retail,121.62,121.78,118.52,119.73,659745.0,11879423028,NSE,-0.015540207202762708,126.508,132.129
2022-06-17,RETL,RetailHub,Retail,118.23,121.61,117.12,120.7,572209.0,37718675071,NSE,0.020891482703205604,124.54,131.06350000000003
2022-06-20,RETL,RetailHub,Retail,120.35,120.59,117.06,118.06,769840.0,26361117500,NSE,-0.01902783547985037,121.87,130.12650000000002
2022-06-21,RETL,RetailHub,Retail,113.71,115.91,113.59,115.29,637267.0,23433666900,NSE,0.01389499604256453,119.194,129.14550000000003
2022-06-22,RETL,RetailHub,Retail,114.99,115.87,101.15,104.72,125941.0,22135526938,NSE,-0.08931211409687796,115.7,127.62899999999999
2022-06-23,RETL,RetailHub,Retail,104.75,104.78,102.81,103.52,412646.0,8497836530,NSE,-0.011742243436754214,112.458,126.29099999999998
2022-06-24,RETL,RetailHub,Retail,104.84,105.69,100.57,103.92,434808.0,19945480450,NSE,-0.008775276611980177,109.102,124.87449999999998
2022-06-27,RETL,RetailHub,Retail,105.94,116.61,102.58,115.3,224806.0,45179707814,NSE,0.0883518973003587,108.55,124.00800000000001
2022-06-28,RETL,RetailHub,Retail,113.72,116.59,112.69,115.13,267947.0,48582330822,NSE,0.012398874428420652,108.51799999999999,122.93149999999999
2022-06-29,RETL,RetailHub,Retail,115.31,120.37,111.97,118.95,686741.0,13752051848,NSE,0.031567080045095834,111.364,121.981
2022-06-30,RETL,RetailHub,Retail,116.18,125.94,116.0,123.94,839477.0,25022659926,NSE,0.06679290755723868,115.44800000000001,121.655
2022-07-01,RETL,RetailHub,Retail,123.13,123.4,121.01,121.1,283553.0,10583826438,NSE,-0.01648664013644117,118.88399999999999,121.17350000000002
2022-07-04,RETL,RetailHub,Retail,123.61,131.89,121.92,131.49,676706.0,49439852563,NSE,0.0637488876304507,122.122,120.979
2022-07-05,RETL,RetailHub,Retail,130.4,132.46,127.31,129.66,507960.0,23070232893,NSE,-0.005674846625766941,125.02799999999999,120.603
2022-07-06,RETL,RetailHub,Retail,133.86,136.74,132.23,135.07,366975.0,15259715699,NSE,0.009039294785596739,128.252,120.87549999999999
2022-07-07,RETL,RetailHub,Retail,132.71,134.32,125.02,128.33,474065.0,24519635738,NSE,-0.033004295079496614,129.13,120.88600000000001
2022-07-08,RETL,RetailHub,Retail,127.82,130.24,117.44,118.06,876705.0,47645107418,NSE,-0.07635737756219677,128.52200000000002,120.26200000000001
2022-07-12,RETL,RetailHub,Retail,116.69,116.78,111.88,113.28,175293.0,26229129682,NSE,-0.02922272688319476,124.88,119.3555
2022-07-13,RETL,RetailHub,Retail,110.19,114.66,109.62,113.73,414417.0,25778094583,NSE,0.03212632725292682,121.694,118.6085
2022-07-14,RETL,RetailHub,Retail,114.59,116.6,111.77,111.85,839490.0,24717330328,NSE,-0.023911336067719776,117.05,118.0915
2022-07-15,RETL,RetailHub,Retail,114.17,122.19,114.11,120.6,571595.0,6236098235,NSE,0.05631952351756146,115.50399999999999,118.13500000000002
2022-07-18,RETL,RetailHub,Retail,121.14,123.24,121.09,121.19,231465.0,33071968691,NSE,0.00041274558362223177,116.13,118.15949999999998
2022-07-19,RETL,RetailHub,Retail,118.52,121.79,116.37,118.02,311059.0,31420760410,NSE,-0.004218697266284171,117.078,118.15749999999998
2022-07-20,RETL,RetailHub,Retail,116.17,117.84,115.76,115.88,885489.0,43781708490,NSE,-0.0024963415683912048,117.508,118.18699999999998
2022-07-21,RETL,RetailHub,Retail,117.97,125.55,115.58,120.58,296256.0,39860424430,NSE,0.022124268881919127,119.25399999999999,118.97999999999999
2022-07-22,RETL,RetailHub,Retail,120.99,124.1,118.73,123.7,229094.0,32554310617,NSE,0.02239854533432522,119.874,119.989
2022-07-25,RETL,RetailHub,Retail,126.31,130.82,125.76,130.34,428673.0,33976449937,NSE,0.031905629007996206,121.704,121.30999999999999
2022-07-26,RETL,RetailHub,Retail,132.82,139.14,132.34,136.21,133629.0,14139715933,NSE,0.02552326456858918,125.34200000000001,122.35549999999998
2022-07-27,RETL,RetailHub,Retail,135.87,142.39,133.24,140.33,716964.0,7337397913,NSE,0.03282549495841619,130.23200000000003,123.61550000000003
2022-07-28,RETL,RetailHub,Retail,138.09,140.32,133.77,134.95,543942.0,20263140116,NSE,-0.022738793540444745,133.106,124.4155
2022-07-29,RETL,RetailHub,Retail,131.91,135.14,128.33,134.04,116929.0,35467584640,NSE,0.016147373209006107,135.17399999999998,124.92049999999999
2022-08-01,RETL,RetailHub,Retail,134.63,136.01,131.45,135.28,766542.0,23487382149,NSE,0.0048280472405853505,136.162,125.62950000000001
2022-08-02,RETL,RetailHub,Retail,135.99,137.58,134.21,134.36,746742.0,18590155230,NSE,-0.011986175454077472,135.792,125.773
2022-08-03,RETL,RetailHub,Retail,132.4,140.14,132.12,136.52,418814.0,34426823176,NSE,0.03111782477341393,135.03,126.11599999999999
2022-08-04,RETL,RetailHub,Retail,137.74,140.54,136.42,139.11,495202.0,8494196944,NSE,0.00994627559169453,135.86200000000002,126.31800000000001
2022-08-05,RETL,RetailHub,Retail,137.34,138.64,136.32,137.25,234470.0,19515314639,NSE,-0.0006553079947575609,136.504,126.76399999999998
2022-08-08,RETL,RetailHub,Retail,135.9,140.86,134.41,140.69,870770.0,27913028154,NSE,0.03524650478292857,137.586,127.8955
2022-08-09,RETL,RetailHub,Retail,143.74,150.45,143.36,148.21,818598.0,32653884099,NSE,0.0310978155002087,140.356,129.642
2022-08-10,RETL,RetailHub,Retail,149.8,153.07,149.2,150.66,737383.0,5193192782,NSE,0.005740987983978539,143.18400000000003,131.4885
2022-08-11,RETL,RetailHub,Retail,151.17,153.76,149.65,153.5,674172.0,6388890968,NSE,0.015413111067010734,146.06199999999998,133.571
2022-08-12,RETL,RetailHub,Retail,154.82,157.73,149.1,149.56,166632.0,22088685893,NSE,-0.03397493863841875,148.524,135.01899999999998
2022-08-15,RETL,RetailHub,Retail,150.05,153.47,147.24,152.29,402564.0,33129143128,NSE,0.014928357214261783,150.844,136.574
2022-08-16,RETL,RetailHub,Retail,153.94,156.42,152.44,155.15,339802.0,7459568510,NSE,0.007860205274782435,152.23200000000003,138.4305
2022-08-17,RETL,RetailHub,Retail,154.48,157.93,146.31,149.29,169315.0,23731199367,NSE,-0.033596582081822875,151.958,140.101
2022-08-18,RETL,RetailHub,Retail,150.19,150.58,147.78,149.3,819991.0,24250909872,NSE,-0.005925827285438354,151.118,141.537
2022-08-19,RETL,RetailHub,Retail,152.81,155.05,147.44,150.53,220016.0,47011942781,NSE,-0.01492048949676069,151.31199999999998,142.87849999999997
2022-08-22,RETL,RetailHub,Retail,146.96,147.45,139.8,142.92,432204.0,10212613966,NSE,-0.027490473598258167,149.43800000000002,143.5075
2022-08-23,RETL,RetailHub,Retail,145.15,149.72,142.59,148.57,711490.0,23563839330,NSE,0.0235618325869789,148.12199999999999,144.12550000000002
2022-08-24,RETL,RetailHub,Retail,151.47,152.37,146.5,151.02,199361.0,20091796876,NSE,-0.0029708853238264252,148.468,144.66
2022-08-26,RETL,RetailHub,Retail,150.01,152.41,146.02,150.33,189940.0,19225016945,NSE,0.002133191120592105,148.674,145.429
2022-08-29,RETL,RetailHub,Retail,149.75,156.31,146.66,155.29,362322.0,31752663919,NSE,0.036994991652754536,149.62599999999998,146.4915
2022-08-30,RETL,RetailHub,Retail,158.12,159.25,157.28,157.85,115500.0,11650771206,NSE,-0.0017075638755376312,152.612,147.61999999999998
2022-08-31,RETL,RetailHub,Retail,163.18,170.93,161.97,170.68,525081.0,42069269205,NSE,0.04596151489153082,157.03400000000002,149.436
2022-09-01,RETL,RetailHub,Retail,170.91,174.38,170.75,171.89,576201.0,8603260804,NSE,0.005734012053127317,161.20800000000003,151.2045
2022-09-02,RETL,RetailHub,Retail,174.53,176.19,164.59,167.34,249723.0,34479473759,NSE,-0.04119635592734772,164.60999999999999,152.616
2022-09-05,RETL,RetailHub,Retail,166.22,174.37,165.33,172.99,856532.0,26784512214,NSE,0.040729154133076706,168.15,154.403
2022-09-06,RETL,RetailHub,Retail,172.38,173.61,169.75,171.15,112831.0,6736216405,NSE,-0.007135398538113411,170.81,155.926
2022-09-08,RETL,RetailHub,Retail,-171.99,175.73,168.0,171.13,244814.0,22902281308,NSE,-1.9949997092854235,170.9,157.072
2022-09-09,RETL,RetailHub,Retail,166.69,168.11,161.66,163.77,128635.0,32503750035,NSE,-0.017517547543343857,169.276,157.72750000000002
2022-09-12,RETL,RetailHub,Retail,161.81,166.54,161.05,165.61,435291.0,46826690802,NSE,0.023484333477535452,168.93,158.33300000000003
2022-09-13,RETL,RetailHub,Retail,-167.18,167.93,163.85,165.47,521312.0,18957994202,NSE,-1.9897715037683932,167.42600000000002,159.1285
2022-09-14,RETL,RetailHub,Retail,162.78,163.65,152.35,154.21,243267.0,6193465561,NSE,-0.05264774542327063,164.038,159.2245
2022-09-16,RETL,RetailHub,Retail,155.52,157.25,149.9,150.12,786833.0,9413213342,NSE,-0.03472222222222226,159.836,158.973
2022-09-19,RETL,RetailHub,Retail,156.26,159.0,146.76,147.55,179194.0,23072082280,NSE,-0.055740432612312686,156.592,158.88600000000002
2022-09-20,RETL,RetailHub,Retail,144.32,144.87,140.13,142.21,301791.0,48928173542,NSE,-0.014620288248336928,151.912,158.5315
2022-09-21,RETL,RetailHub,Retail,145.65,153.27,143.39,151.34,222414.0,21306303227,NSE,0.03906625472021969,149.086,158.57200000000003
2022-09-22,RETL,RetailHub,Retail,152.12,152.55,148.09,149.51,531720.0,25097332729,NSE,-0.017157507231133406,148.14600000000002,158.9015
2022-09-23,RETL,RetailHub,Retail,149.58,151.64,145.7,146.66,519144.0,25633698247,NSE,-0.01952132638053226,147.454,158.80599999999998
2022-09-27,RETL,RetailHub,Retail,146.56,149.47,146.39,149.2,881632.0,47134659197,NSE,0.01801310043668113,147.784,158.715
2022-09-28,RETL,RetailHub,Retail,144.16,147.88,141.72,144.23,767583.0,37942489171,NSE,0.0004855715871253689,148.188,158.41000000000003
2022-09-29,RETL,RetailHub,Retail,141.56,142.66,136.42,137.39,794022.0,41820103561,NSE,-0.029457473862673184,145.39799999999997,157.51500000000001
2022-09-30,RETL,RetailHub,Retail,138.72,143.41,138.55,139.61,343325.0,32299720001,NSE,0.006415801614763659,143.418,156.603
2022-10-03,RETL,RetailHub,Retail,140.24,140.37,138.55,138.93,502284.0,28211223867,NSE,-0.009341129492298931,141.87199999999999,155.0155
2022-10-04,RETL,RetailHub,Retail,140.46,140.95,131.14,134.16,611626.0,27152178818,NSE,-0.04485262708244348,138.864,153.129
2022-10-05,RETL,RetailHub,Retail,136.99,141.47,133.68,140.4,749685.0,34704519427,NSE,0.024892327907146482,138.098,151.78199999999998
2022-10-06,RETL,RetailHub,Retail,144.23,146.17,143.18,143.72,487421.0,18826253473,NSE,-0.003536018858767184,139.364,150.31850000000003
2022-10-07,RETL,RetailHub,Retail,149.91,150.85,140.81,143.63,402559.0,38836426408,NSE,-0.041891801747715306,140.168,148.9425
2022-10-10,RETL,RetailHub,Retail,143.88,144.1,135.17,139.07,512936.0,49314530839,NSE,-0.03343063664164583,140.196,147.3395
2022-10-11,RETL,RetailHub,Retail,140.31,145.96,140.04,145.2,822888.0,15341087817,NSE,0.0348514004703869,142.404,146.411
2022-10-12,RETL,RetailHub,Retail,144.87,145.67,143.33,145.59,455555.0,21097269704,NSE,0.004969973079312479,143.442,145.41
2022-10-13,RETL,RetailHub,Retail,148.06,148.68,143.0,144.8,891652.0,35021332721,NSE,-0.022018100769958065,143.658,144.37650000000002
2022-10-14,RETL,RetailHub,Retail,141.96,142.41,133.08,134.08,455210.0,11334308281,NSE,-0.0555085939701324,141.748,143.37
2022-10-17,RETL,RetailHub,Retail,132.63,134.15,128.58,130.32,538669.0,21968995419,NSE,-0.017416874010404905,139.998,142.38
2022-10-18,RETL,RetailHub,Retail,131.7,132.23,125.17,126.98,384639.0,25011749905,NSE,-0.035839028094153264,136.35399999999998,141.3515
2022-10-19,RETL,RetailHub,Retail,124.07,128.59,123.69,127.55,358317.0,46526990328,NSE,0.028048682195534812,132.746,140.61849999999998
2022-10-21,RETL,RetailHub,Retail,123.6,124.42,121.56,122.79,737973.0,42619262033,NSE,-0.006553398058252331,128.344,139.19099999999997
2022-10-24,RETL,RetailHub,Retail,124.49,124.8,119.98,121.03,335513.0,11442850665,NSE,-0.02779339706000477,125.734,137.767
2022-10-25,RETL,RetailHub,Retail,123.47,124.17,118.87,120.76,306290.0,38048219426,NSE,-0.02194865149429006,123.822,136.472
2022-10-26,RETL,RetailHub,Retail,118.7,122.62,116.53,118.98,318333.0,15625679520,NSE,0.0023588879528222504,122.22200000000001,134.96099999999998
2022-10-27,RETL,RetailHub,Retail,119.74,120.83,114.79,115.78,104264.0,13345056411,NSE,-0.03307165525304822,119.86800000000001,133.5385
2022-10-28,RETL,RetailHub,Retail,114.62,118.34,113.75,117.91,680796.0,39441767900,NSE,0.028703542139242644,118.89200000000001,132.5645
2022-10-31,RETL,RetailHub,Retail,120.4,124.75,118.57,121.67,318110.0,14095987550,NSE,0.01054817275747505,119.02000000000001,131.6675
2022-11-01,RETL,RetailHub,Retail,120.63,126.33,119.84,125.8,306002.0,38385901259,NSE,0.04285832711597448,120.02799999999999,131.011
